datetime,pm25,pm10,o3,co,so2,no2
2024-05-13,,35.5,0.06346875,0.2,,0.0028
2024-05-14,,42.9,0.0648125,0.1,,0.00305
2024-05-15,,43.4,0.06518749999999998,0.2,,0.0027
2024-05-16,,45.7,0.06825,0.2,,0.0030499999999999
2024-05-17,,32.3,0.06356250000000001,0.1,,0.0025666666666666
2024-05-18,,30.6,0.058031250000000006,0.2,,0.0019666666666666
2024-05-19,,25.3,0.054218749999999996,0.1,,0.0022333333333333
2024-05-20,,31.1,0.054999999999999986,0.1,,0.0019666666666666
2024-05-21,,48.4,0.05726041666666661,0.1,,0.0023333333333333
2024-05-22,,39.8,0.062499999999999986,0.2,,0.0021666666666666
2024-05-23,,38.6,0.06603125000000001,0.2,,0.0024
2024-05-24,,36.1,0.05662499999999998,0.1,,0.0021
2024-05-25,,22.5,0.048031250000000004,0.1,,0.0014666666666666
2024-05-26,,27.2,0.04496874999999999,0.1,,0.0016666666666666
2024-05-27,,33.9,0.05362499999999996,0.2,,0.00155
2024-05-28,,41.8,0.05941666666666662,0.2,,0.0025
2024-05-29,,41.9,0.05853125000000001,0.1,,0.0025
2024-05-30,,53.5,0.05975,0.2,,0.00255
2024-05-31,,51.5,0.06656250000000001,0.2,,0.0025333333333333
2024-06-01,,40.2,0.07200000000000001,0.2,,0.0018999999999999
2024-06-02,,30.3,0.048843750000000005,0.1,,0.0018999999999999
2024-06-03,,40.5,0.04524999999999999,0.1,,0.0024
2024-06-04,,33.0,0.041218750000000005,0.1,,0.002
2024-06-05,,54.4,0.06190625000000001,0.2,,0.0025
2024-06-06,,53.8,0.07109374999999998,0.2,,0.0029
2024-06-07,,55.3,0.07221875000000001,0.2,,0.00315
2024-06-08,,34.9,0.04862500000000001,0.1,,0.0022
2024-06-09,,25.8,0.05034375,0.1,,0.00135
2024-06-10,,42.2,0.05014583333333331,0.1,,0.0021
2024-06-11,,58.2,0.06887499999999998,0.2,,0.00355
2024-06-12,,65.0,0.07858333333333331,0.2,,0.00375
2024-06-13,,31.3,0.07554166666666665,0.2,,0.00295
2024-06-14,,43.8,0.06431249999999998,0.2,,0.0036333333333333
2024-06-15,,42.0,0.07391666666666663,0.1,,0.0023333333333333
2024-06-16,,37.8,0.06437499999999996,0.1,,0.0025
2024-06-17,,63.8,0.05995833333333327,0.1,,0.0023
2024-06-18,,70.3,0.0502083333333333,0.2,,0.0034999999999999
2024-06-19,,46.7,0.060041666666666625,0.1,,0.0031
2024-06-20,,43.2,0.0672083333333333,0.2,,0.003
2024-06-21,,50.7,0.06674999999999998,0.2,,0.0037666666666666
2024-06-22,,45.8,0.08070833333333331,0.2,,0.00285
2024-06-23,,23.9,0.08649999999999997,0.1,,0.0022
2024-06-24,,37.7,0.06574999999999998,0.1,,0.0021
2024-06-25,,36.2,0.06849999999999998,0.2,,0.00255
2024-06-26,,37.0,0.06876041666666666,0.1,,0.00215
2024-06-27,,35.9,0.0598958333333333,0.1,,0.0028333333333333
2024-06-28,,42.7,0.06540625,0.1,,0.0031
2024-06-29,,38.5,0.06971875,0.2,,0.0026999999999999
2024-06-30,,28.1,0.07103124999999999,0.2,,0.0028666666666666
2024-07-01,,45.0,0.06384374999999999,0.1,,0.0030333333333333
2024-07-02,,47.4,0.0672083333333333,0.2,,0.0040666666666666
2024-07-03,,52.8,0.08238541666666661,0.2,,0.0048666666666666
2024-07-04,,50.0,0.08454166666666663,0.2,,0.00235
2024-07-05,,43.3,0.07750000000000001,0.2,,0.0030499999999999
2024-07-06,,42.8,0.08001041666666664,0.2,,0.0028
2024-07-07,,33.8,0.08347916666666662,0.2,,0.00245
2024-07-08,,45.8,0.07690625,0.2,,0.0031
2024-07-09,,50.2,0.078,0.2,,0.0036
2024-07-10,,54.9,0.07968750000000001,0.2,,0.003
2024-07-11,,57.4,0.0856875,0.2,,0.0039499999999999
2024-07-12,,55.8,0.0898333333333333,0.3,,0.00355
2024-07-13,,51.6,0.07981249999999998,0.2,,0.0026
2024-07-14,,41.4,0.07743749999999999,0.3,,0.00295
2024-07-15,,40.9,0.08237499999999998,0.2,,0.0030499999999999
2024-07-16,,52.3,0.07459375,0.2,,0.0031999999999999
2024-07-17,,54.4,0.07209375,0.2,,0.0041666666666666
2024-07-18,,46.6,0.07004166666666667,0.1,,0.00285
2024-07-19,,42.9,0.0735625,0.2,,0.003
2024-07-20,,38.6,0.076625,0.2,,0.0029
2024-07-21,,33.3,0.07546875,0.1,,0.0023
2024-07-22,,39.0,0.06903125,0.2,,0.0035499999999999
2024-07-23,,52.3,0.07328125,0.2,,0.00325
2024-07-24,,34.8,0.07823958333333333,0.1,,0.0029
2024-07-25,,37.6,0.06366666666666664,0.2,,0.00275
2024-07-26,,47.8,0.06037499999999999,0.1,,0.005
2024-07-27,,42.8,0.05613541666666665,0.1,,0.00355
2024-07-28,,38.7,0.05883333333333329,0.3,,0.00415
2024-07-29,,49.1,0.06529166666666661,0.2,,0.0025666666666666
2024-07-30,,45.8,0.07128125,0.2,,0.0023333333333333
2024-07-31,,48.9,0.06598958333333332,0.2,,0.0025333333333333
2024-08-01,,68.0,0.07121875,0.3,,0.0048
2024-08-02,,57.6,0.07771874999999999,0.2,,0.0044
2024-08-03,,48.7,0.07616666666666663,0.2,,0.0029
2024-08-04,,29.6,0.07779166666666665,0.2,,0.00245
2024-08-05,,,0.07362499999999998,0.2,,0.00355
2024-08-06,,51.1,0.07791666666666666,0.2,,0.0035333333333333
2024-08-07,,48.6,0.07315625,0.2,,0.0021
2024-08-08,,49.4,0.06984375000000001,0.2,,0.0022666666666666
2024-08-09,,54.1,0.06702083333333332,0.1,,0.0023333333333333
2024-08-10,,46.7,0.06736458333333332,0.2,,0.0021999999999999
2024-08-11,,29.2,0.06445833333333328,0.2,,0.00205
2024-08-12,,44.8,0.05845833333333331,0.2,,0.00325
2024-08-13,,54.8,0.050749999999999976,0.2,,0.0017
2024-08-14,,61.2,0.05075,0.2,,0.0018333333333333
2024-08-15,,56.8,0.04996874999999999,0.1,,0.0018666666666666
2024-08-16,,50.7,0.053156249999999974,0.1,,0.0024
2024-08-17,,52.5,0.05537499999999998,0.2,,0.0018333333333333
2024-08-18,,36.4,0.052625000000000005,0.2,,0.0021333333333333
2024-08-19,,54.9,0.05515624999999999,0.1,,0.0032333333333333
2024-08-20,,66.3,0.06356250000000001,0.2,,0.0028333333333333
2024-08-21,,59.8,0.06821875000000001,0.1,,0.0021333333333333
2024-08-22,,56.3,0.05337499999999999,0.2,,0.0029
2024-08-23,,56.2,0.05096875,0.1,,0.0025
2024-08-24,,58.8,0.047281250000000004,0.2,,0.0019666666666666
2024-08-25,,35.1,0.04753124999999999,0.2,,0.0021333333333333
2024-08-26,,65.7,0.059562500000000004,0.2,,0.0025333333333333
2024-08-27,,90.3,0.07065625,0.2,,0.0031
2024-08-28,,74.3,0.07365624999999999,0.2,,0.0027666666666666
2024-08-29,,67.0,0.07487500000000001,0.2,,0.0030333333333333
2024-08-30,,72.1,0.0695,0.2,,0.0031666666666666
2024-08-31,,85.3,0.07704166666666663,0.2,,0.0031333333333333
2024-09-01,,75.8,0.08424999999999998,0.2,,0.0028333333333333
2024-09-02,,75.1,0.0809583333333333,0.2,,0.0035
2024-09-03,,97.6,0.06679166666666664,0.2,,0.0042333333333333
2024-09-04,,85.2,0.07312499999999997,0.3,,0.003
2024-09-05,,82.8,0.07429166666666664,0.3,,0.0032666666666666
2024-09-06,,77.9,0.07372916666666665,0.2,,0.0037333333333333
2024-09-07,,62.5,0.06311458333333334,0.2,,0.0026
2024-09-08,,43.0,0.061833333333333275,0.1,,0.00195
2024-09-09,,43.3,0.06295833333333331,0.1,,0.0023
2024-09-10,,51.0,0.0650625,0.1,,0.0031
2024-09-11,,73.5,0.0608958333333333,0.1,,0.0021
2024-09-12,,56.5,0.048843750000000005,0.1,,0.0021666666666666
2024-09-13,,84.9,0.05540624999999999,0.2,,0.0028333333333333
2024-09-14,,67.9,0.06596874999999999,0.1,,0.0022666666666666
2024-09-15,,58.4,0.07034375,0.1,,0.0017666666666666
2024-09-16,,30.8,0.04906249999999999,0.2,,0.0017
2024-09-17,,44.6,0.04115624999999999,0.2,,0.0022333333333333
2024-09-18,,70.1,0.052812500000000005,0.2,,0.0028666666666666
2024-09-19,,59.6,0.057093750000000006,0.2,,0.0023
2024-09-20,,33.9,0.05433333333333333,0.2,,0.0036
2024-09-21,,36.5,0.06002083333333333,0.2,,0.0044333333333333
2024-09-22,,41.4,0.055906250000000005,0.2,,0.0045
2024-09-23,,69.7,0.07540624999999998,0.2,,0.0036333333333333
2024-09-24,,81.5,0.08218749999999998,0.2,,0.0030499999999999
2024-09-25,,52.8,0.08519791666666665,0.2,,0.0027666666666666
2024-09-26,,67.3,0.06666666666666664,0.2,,0.0032333333333333
2024-09-27,,80.7,0.06831249999999997,0.2,,0.0040333333333333
2024-09-28,,66.5,0.07706249999999995,0.2,,0.0025333333333333
2024-09-29,,35.6,0.07766666666666668,0.2,,0.0023666666666666
2024-09-30,,67.9,0.06112499999999997,0.2,,0.0038333333333333
2024-10-01,,102.0,0.07577083333333333,0.3,,0.0051
2024-10-02,,115.0,0.08446875000000001,0.2,,0.0050333333333333
2024-10-03,,103.0,0.08973958333333333,0.2,,0.0042
2024-10-04,,87.7,0.07564583333333333,0.2,,0.00545
2024-10-05,,73.2,0.07003125,0.1,,0.0036
2024-10-06,,72.4,0.07246875000000001,0.2,,0.0034
2024-10-07,,74.0,0.07793749999999999,0.3,,0.0034
2024-10-08,,67.5,0.07791666666666666,0.2,,0.0041
2024-10-09,,73.2,0.06383333333333333,0.1,,0.0043333333333333
2024-10-10,,72.0,0.06303125,0.2,,0.0043333333333333
2024-10-11,,70.3,0.06240625,0.2,,0.0027
2024-10-12,,53.9,0.06040625000000001,0.2,,0.0030333333333333
2024-10-13,,35.2,0.0565625,0.1,,0.0022333333333333
2024-10-14,,36.5,0.04698958333333332,0.2,,0.0034999999999999
2024-10-15,,58.3,0.05517708333333332,0.2,,0.0042
2024-10-16,,57.1,0.0606875,0.2,,0.0030333333333333
2024-10-17,,49.2,0.05666666666666666,0.1,,0.004
2024-10-18,,80.8,0.045177083333333326,0.1,,0.0029
2024-10-19,,56.3,0.044875000000000005,0.2,,0.0027333333333333
2024-10-20,,36.9,0.047625,0.2,,0.0021666666666666
2024-10-21,,60.7,0.05078125000000001,0.2,,0.0038666666666666
2024-10-22,,65.8,0.057510416666666654,0.2,,0.0044
2024-10-23,,78.9,0.06089583333333333,0.2,,0.0047666666666666
2024-10-24,,87.1,0.062354166666666655,0.3,,0.0048333333333333
2024-10-25,,98.3,0.060875000000000005,0.3,,0.0068333333333333
2024-10-26,,91.2,0.066375,0.3,,0.0048
2024-10-27,,72.1,0.06734375000000001,0.2,,0.0073666666666666
2024-10-28,,86.7,0.04734374999999999,0.2,,0.0026
2024-10-29,,25.5,0.04040624999999999,0.1,,0.0021
2024-10-30,,45.5,0.03865625,0.3,,0.0044333333333333
2024-10-31,,56.3,0.04301041666666665,0.1,,0.0032999999999999
2024-11-01,,42.4,0.04488541666666666,0.1,,0.0042
2024-11-02,,25.5,0.04046875,0.2,,0.0026999999999999
2024-11-03,,15.3,0.04503124999999999,0.1,,0.0024333333333333
2024-11-04,,28.8,0.03665625,0.1,,0.0036
2024-11-05,,37.0,0.038635416666666665,0.2,,0.0055333333333333
2024-11-06,,115.0,0.042479166666666665,0.1,,0.0029666666666666
2024-11-07,,49.0,0.039666666666666656,0.2,,0.0065333333333333
2024-11-08,,38.4,0.03810416666666665,0.2,,0.0054666666666666
2024-11-09,,49.1,0.04278124999999999,0.2,,0.0057666666666666
2024-11-10,,50.8,0.049375,0.2,,0.0049
2024-11-11,,107.0,0.05390625,0.2,,0.0028666666666666
2024-11-12,,8.54,0.039062499999999986,0.1,,0.0032333333333333
2024-11-13,,28.5,0.040625,0.2,,0.0056666666666666
2024-11-14,,37.3,0.03819791666666665,0.2,,0.0049499999999999
2024-11-15,,9.04,0.041,0.2,,0.0053
2024-11-16,,12.1,0.0330625,0.1,,0.0029
2024-11-17,,14.2,0.033406250000000005,0.2,,0.0036
2024-11-18,,30.0,0.03596875,0.2,,0.0052
2024-11-19,,32.2,0.029750000000000002,0.2,,0.0077
2024-11-20,,40.7,0.03171874999999999,0.2,,0.0081
2024-11-21,,43.0,0.03393749999999999,0.2,,0.0101333333333333
2024-11-22,,30.8,0.03587499999999999,0.3,,0.0135
2024-11-23,,17.7,0.039239583333333314,0.1,,0.00395
2024-11-24,,5.67,0.03240624999999999,0.2,,0.0026
2024-11-25,,8.42,0.0345,0.2,,0.0069
2024-11-26,,3.42,0.02706249999999999,0.2,,0.00625
2024-11-27,,11.2,0.028375000000000004,0.2,,0.0053
2024-11-28,,12.8,0.025124999999999967,,,0.00445
2024-11-29,,20.4,0.022416666666666613,,,0.00455
2024-11-30,,30.9,0.022583333333333303,,,0.0072499999999999
2024-12-01,,36.0,0.02333333333333329,,,0.0054
2024-12-02,,52.9,0.026874999999999954,0.3,,0.0101999999999999
2024-12-03,,55.2,0.02768749999999999,0.3,,0.0086
2024-12-04,,52.8,0.03265624999999999,0.3,,0.0126
2024-12-05,,62.8,0.032093749999999976,0.2,,0.0085333333333333
2024-12-06,,65.2,0.03684375,0.3,,0.01155
2024-12-07,,,0.034239583333333316,0.3,,0.00785
2024-12-08,,,0.03468749999999999,0.3,,0.006
2024-12-09,,,0.023937500000000004,0.4,,0.0092
2024-12-10,,,0.022999999999999993,0.2,,0.0083
2024-12-11,,,0.023874999999999976,0.3,,0.01075
2024-12-12,,21.5,0.021812500000000005,0.2,,0.0072499999999999
2024-12-13,,16.6,0.03115624999999999,0.1,,0.0045
2024-12-14,,18.5,0.035,0.2,,0.0033
2024-12-15,,,0.03759375,0.1,,0.0034
2024-12-16,,30.8,0.03325,0.3,,0.015
2024-12-17,,27.1,0.024062499999999966,0.1,,0.0062
2024-12-18,,18.3,0.024614583333333318,0.3,,0.00865
2024-12-19,,50.1,0.017968750000000006,0.2,,0.0091
2024-12-20,,63.9,0.015812499999999993,0.3,,0.0104
2024-12-21,,52.4,0.02021874999999999,0.3,,0.0141
2024-12-22,,48.7,0.02243749999999999,0.3,,0.011
2024-12-23,,44.8,0.023791666666666652,0.3,,0.0089
2024-12-24,,12.5,0.02792708333333333,0.2,,0.0043
2024-12-25,,7.21,0.03499999999999999,0.2,,0.00315
2024-12-26,,11.8,0.030499999999999968,0.2,,0.00575
2024-12-27,,6.39,0.032125,0.2,,0.0033333333333333
2024-12-28,,12.7,0.033718750000000006,0.2,,0.0039333333333333
2024-12-29,,6.25,0.027875000000000004,0.1,,0.0020333333333333
2024-12-30,,11.9,0.030156249999999992,0.2,,0.0052999999999999
2024-12-31,,,0.02518749999999999,0.2,,0.0058
