datetime,pm25,pm10,o3,co,so2,no2
2024-06-25,6.42125,3.245,0.0480625,0.35,,0.00795
2024-06-26,8.082625,17.0705,0.0489375,0.25,,0.0040999999999999
2024-06-27,6.633075,9.03985,0.03643749999999994,0.25,,0.0052499999999999
2024-06-28,5.97625,2.09,0.04325,0.35,,0.00665
2024-06-29,5.875375,2.133,0.04793749999999999,0.35,,0.0047
2024-06-30,4.3273125,0.89075,0.04106249999999999,0.25,,0.0019
2024-07-01,4.6745,0.973,0.03549999999999999,0.35,,0.00605
2024-07-02,6.285,2.6,0.0574375,0.4,,0.00845
2024-07-03,8.82125,6.890000000000001,0.067125,0.4,,0.00915
2024-07-04,8.5,7.229999999999999,0.07050000000000001,0.4,,0.0043999999999999
2024-07-05,12.31625,9.29,0.061125000000000006,0.4,,0.0059499999999999
2024-07-06,9.57375,8.84,0.05243749999999997,0.4,,0.0056
2024-07-07,8.73875,7.18,0.050687499999999996,0.4,,0.0038
2024-07-08,8.23875,6.63,0.0466875,0.4,,0.0068
2024-07-09,7.9675,6.825,0.046312500000000006,0.3,,0.0051
2024-07-10,10.555,12.15,0.047499999999999966,0.4,,0.00745
2024-07-11,10.31875,8.305,0.058312499999999996,0.4,,0.0090499999999999
2024-07-12,12.54625,10.8,0.06481250000000001,0.4,,0.0078999999999999
2024-07-13,8.442499999999999,6.87,0.05143749999999998,0.35,,0.0047
2024-07-14,6.73,5.65,0.03624999999999996,0.35,,0.00425
2024-07-15,5.93375,4.465,0.03881249999999999,0.25,,0.0049
2024-07-16,4.47125,2.715,0.03924999999999999,0.25,,0.0048
2024-07-17,5.61125,3.1500000000000004,0.03931249999999997,0.25,,0.0043
2024-07-18,4.58125,1.75,0.0364375,0.35,,0.0057
2024-07-19,5.05625,2.9850000000000003,0.04,0.35,,0.0063
2024-07-20,6.77375,4.235,0.04006249999999999,0.35,,0.00385
2024-07-21,5.62875,3.49,0.034124999999999975,0.25,,0.0034
2024-07-22,8.28,4.97,0.04643749999999997,0.35,,0.0062
2024-07-23,7.5025,4.390000000000001,0.05474999999999999,0.35,,0.0072
2024-07-24,9.235,5.52,0.0575,0.35,,0.0063999999999999
2024-07-25,11.005,7.325,0.049312499999999974,0.4,,0.00605
2024-07-26,6.75625,3.5,0.048437499999999994,0.3,,0.00485
2024-07-27,8.32,16.985,0.037375,0.4,,0.0035
2024-07-28,5.931428571428571,6.23,0.028999999999999998,0.35,,0.0033499999999999
2024-07-29,6.547142857142857,5.9,0.031687499999999987,0.35,,0.0034
2024-07-30,2.7985714285714285,0.753,0.0301875,0.2,,0.00235
2024-07-31,4.402857142857143,3.72,0.03137499999999997,0.35,,0.0064
2024-08-01,4.668571428571428,4.07,0.03624999999999997,0.3,,0.0052499999999999
2024-08-02,4.304285714285714,2.89,0.036750000000000005,0.3,,0.00735
2024-08-03,4.178571428571429,2.07,0.0395625,0.3,,0.0049
2024-08-04,8.404285714285715,8.8,0.043937500000000004,0.3,,0.0033
2024-08-05,11.088571428571427,12.0,0.03431249999999996,0.3,,0.00505
2024-08-06,11.31,9.33,0.04393749999999999,0.35,,0.00745
2024-08-07,11.471428571428572,8.64,0.053999999999999986,0.35,,0.00675
2024-08-08,9.472857142857142,8.79,0.049125,0.35,,0.00635
2024-08-09,9.534285714285714,11.0,0.04175,0.35,,0.0069
2024-08-10,12.125714285714285,13.1,0.0413125,0.35,,0.00485
2024-08-11,7.575714285714286,6.12,0.0446875,0.25,,0.003
2024-08-12,6.2,4.09,0.031812499999999966,0.25,,0.0045
2024-08-13,6.924285714285714,4.54,0.04474999999999997,0.25,,0.005
2024-08-14,3.697142857142857,1.13,0.04762499999999997,0.2,,0.0031999999999999
2024-08-15,3.837142857142857,1.49,0.029875,0.3,,0.0035499999999999
2024-08-16,4.617142857142857,1.99,0.03206249999999999,0.3,,0.00375
2024-08-17,2.6274285714285712,0.381,0.03318749999999999,0.25,,0.0007999999999999
2024-08-18,12.177142857142856,67.0,0.030625,0.3,,0.0025
2024-08-19,22.645714285714284,136.0,0.036312499999999956,0.25,,0.0045
2024-08-20,16.535714285714285,91.8,0.03793749999999996,0.25,,0.00395
2024-08-21,18.087142857142855,95.6,0.038874999999999986,0.3,,0.00335
2024-08-22,16.594285714285714,90.0,0.03631249999999998,0.25,,0.0024999999999999
2024-08-23,27.678571428571427,162.0,0.0355,0.3,,0.0052
2024-08-24,25.075714285714287,137.0,0.035250000000000004,0.3,,0.00265
2024-08-25,18.205714285714286,88.8,0.04374999999999998,0.35,,0.0046
2024-08-26,51.08285714285715,318.0,0.050124999999999954,0.35,,0.00625
2024-08-27,35.05857142857143,205.0,0.05237499999999996,0.35,,0.00575
2024-08-28,10.022857142857143,22.2,0.05774999999999999,0.4,,0.00775
2024-08-29,10.001428571428573,10.7,0.053374999999999985,0.3,,0.00555
2024-08-30,11.137142857142855,13.6,0.045374999999999985,0.3,,0.00545
2024-08-31,8.308571428571428,10.1,0.041874999999999996,0.35,,0.0040999999999999
2024-09-01,6.2057142857142855,6.92,0.0443125,0.3,,0.0025
2024-09-02,4.612857142857143,5.74,0.036875,0.25,,0.0024
2024-09-03,6.038571428571429,7.25,0.04731249999999999,0.4,,0.0079
2024-09-04,6.422857142857143,7.81,0.058875000000000004,0.4,,0.007
2024-09-05,8.870000000000001,12.0,0.0523125,0.4,,0.0088
2024-09-06,4.95,5.31,0.052437499999999984,0.35,,0.00745
2024-09-07,5.582857142857143,7.17,0.04756249999999999,0.4,,0.00535
2024-09-08,8.348571428571429,11.8,0.050875000000000004,0.4,,0.00505
2024-09-09,8.647142857142857,11.5,0.05074999999999996,0.4,,0.006
2024-09-10,7.282857142857142,10.3,0.042374999999999996,0.35,,0.00545
2024-09-11,5.077142857142857,6.36,0.03456249999999999,0.25,,0.0024
2024-09-12,4.3342857142857145,3.46,0.03343749999999999,0.4,,0.0057
2024-09-13,6.527142857142857,5.48,0.040249999999999994,0.35,,0.0065499999999999
2024-09-14,6.835714285714286,7.42,0.0445625,0.4,,0.00625
2024-09-15,4.994285714285715,4.94,0.0408125,0.35,,0.0033
2024-09-16,5.114285714285714,3.96,0.0338125,0.4,,0.00675
2024-09-17,5.944285714285714,6.86,0.03125,0.4,,0.0046
2024-09-18,3.147142857142857,2.14,0.03175,0.4,,0.0055
2024-09-19,4.72,6.55,0.029437499999999988,0.3,,0.00595
2024-09-20,7.522857142857142,11.7,0.031687499999999987,0.35,,0.0059499999999999
2024-09-21,7.482857142857143,8.96,0.03649999999999999,0.35,,0.0066
2024-09-22,9.76142857142857,11.9,0.0379375,0.3,,0.0045
2024-09-23,7.897142857142858,10.9,0.044374999999999984,0.4499999999999999,,0.01095
2024-09-24,9.641428571428571,14.0,0.06175,0.4,,0.0096
2024-09-25,7.218571428571429,9.02,0.0569375,0.35,,0.00695
2024-09-26,8.047142857142857,13.9,0.038125,0.35,,0.00695
2024-09-27,6.534285714285715,8.9,0.043562499999999976,0.35,,0.00885
2024-09-28,7.689999999999999,8.58,0.05343749999999997,0.35,,0.0062
2024-09-29,8.75,12.8,0.04168749999999999,0.3,,0.00415
2024-09-30,8.782857142857143,11.7,0.045625,0.4,,0.0095
2024-10-01,9.87,14.4,0.05681249999999999,0.4499999999999999,,0.01315
2024-10-02,12.262857142857143,22.2,0.0679375,0.6,,0.0202
2024-10-03,10.157142857142857,15.0,0.06393750000000001,0.4,,0.01225
2024-10-04,11.055714285714286,13.4,0.053125,0.4,,0.01175
2024-10-05,9.45,14.0,0.05418749999999999,0.4499999999999999,,0.00825
2024-10-06,7.619999999999999,11.9,0.06543749999999998,0.4,,0.0072499999999999
2024-10-07,8.028571428571428,10.2,0.0628125,0.4499999999999999,,0.01355
2024-10-08,8.155714285714286,7.29,0.057249999999999975,0.35,,0.006
2024-10-09,5.962857142857144,6.05,0.0384375,0.4,,0.00845
2024-10-10,6.155714285714285,5.22,0.0326875,0.35,,0.00815
2024-10-11,7.815714285714286,8.69,0.03531249999999998,0.35,,0.00935
2024-10-12,4.648571428571429,5.07,0.038875,0.35,,0.00355
2024-10-13,4.501428571428571,5.14,0.030249999999999985,0.35,,0.004
2024-10-14,4.655714285714287,5.41,0.0316875,0.35,,0.00605
2024-10-15,4.347142857142857,5.03,0.0295625,0.35,,0.0049499999999999
2024-10-16,3.1042857142857145,2.39,0.032625,0.3,,0.0046999999999999
2024-10-17,4.502857142857143,3.5,0.034999999999999996,0.25,,0.005
2024-10-18,3.9842857142857135,2.3,0.038499999999999986,0.3,,0.0086
2024-10-19,7.308571428571428,9.83,0.0425625,0.35,,0.00675
2024-10-20,5.307142857142857,5.85,0.04774999999999999,0.4,,0.00885
2024-10-21,5.687142857142858,5.18,0.05174999999999999,0.4,,0.0079
2024-10-22,6.635714285714286,7.76,0.0413125,0.4,,0.0087
2024-10-23,7.945714285714287,11.4,0.039374999999999986,0.4,,0.00855
2024-10-24,7.145714285714285,11.2,0.04318749999999999,0.3,,0.0089
2024-10-25,9.15,12.6,0.04381249999999999,0.4499999999999999,,0.01295
2024-10-26,8.678571428571429,13.6,0.043812500000000004,0.35,,0.0086
2024-10-27,4.36,5.15,0.04525,0.3,,0.00355
2024-10-28,2.8725714285714288,1.04,0.0368125,0.3,,0.00545
2024-10-29,3.947142857142857,3.01,0.037625,0.3,,0.0078
2024-10-30,5.73,3.87,0.033749999999999995,0.35,,0.0078
2024-10-31,3.93,3.04,0.0353125,0.35,,0.0062499999999999
2024-11-01,6.355714285714285,7.87,0.03725,0.35,,0.00665
2024-11-02,212.29125,3.97,0.041125,0.3,,0.00405
2024-11-03,212.095,3.33,0.039375,0.25,,0.00445
2024-11-04,213.215,6.17,0.03425,0.2,,0.0049
2024-11-05,214.2225,9.07,0.036875,0.35,,0.01365
2024-11-06,212.76,4.42,0.0375,0.2,,0.0052499999999999
2024-11-07,216.2875,13.7,0.0381875,0.2,,0.0066
2024-11-08,219.03625,16.3,0.03968749999999997,0.35,,0.01305
2024-11-09,220.5025,28.3,0.042062499999999975,0.4,,0.0146
2024-11-10,219.05375,23.6,0.041999999999999975,0.35,,0.0096
2024-11-11,212.5875,5.72,0.043312500000000004,0.35,,0.00985
2024-11-12,213.69375,7.78,0.034437499999999996,0.35,,0.0056
2024-11-13,213.0825,6.71,0.030749999999999986,0.6,,0.0176
2024-11-14,212.64875,5.38,0.034875,0.35,,0.00645
2024-11-15,213.745,7.32,0.03174999999999999,0.3,,0.0086
2024-11-16,216.15125,18.7,0.03287499999999999,0.25,,0.0075999999999999
2024-11-17,213.83375,9.47,0.0323125,0.25,,0.0055
2024-11-18,212.54,3.54,0.034124999999999996,0.25,,0.007
2024-11-19,213.24375,7.06,0.036,0.3,,0.0106
2024-11-20,211.71875,1.25,0.03675,0.25,,0.0045
2024-11-21,211.00075,0.648,0.038125,0.3,,0.00575
2024-11-22,210.510375,1.26,0.0343125,0.3,,0.00475
2024-11-23,211.925,4.77,0.0314375,0.3,,0.00425
2024-11-24,212.4175,7.42,0.03325,0.3,,0.00495
2024-11-25,211.2075,1.99,0.034375,0.4,,0.0096499999999999
2024-11-26,211.765,3.78,0.028687499999999998,0.35,,0.01065
2024-11-27,214.26625,13.6,0.028374999999999997,0.35,,0.0091
2024-11-28,217.595,30.2,0.029375000000000002,0.35,,0.01145
2024-11-29,219.62875,34.4,0.023999999999999962,0.4,,0.01435
2024-11-30,219.28375,29.4,0.0224375,0.5,,0.0217
2024-12-01,221.35375,33.6,0.023874999999999973,0.5,,0.0173499999999999
2024-12-02,219.93875,37.6,0.02668749999999996,0.4,,0.013
2024-12-03,220.14875,33.3,0.02443749999999999,0.4499999999999999,,0.01695
2024-12-04,227.03625,54.1,0.025624999999999988,0.6,,0.0264
2024-12-05,226.0875,54.6,0.02037499999999999,0.5,,0.0197
2024-12-06,221.82625,40.4,0.021812499999999988,0.4,,0.015
2024-12-07,226.865,49.1,0.021499999999999988,0.35,,0.0133
2024-12-08,228.7,59.2,0.022625,0.35,,0.00965
2024-12-09,215.6775,20.5,0.0321875,0.2,,0.00845
2024-12-10,221.3125,847.3,0.0355,0.5,,0.0272
2024-12-11,233.4625,864.35,0.024375,0.8,,0.0329
2024-12-12,214.36,838.685,0.035625,0.35,,0.0087999999999999
2024-12-13,212.3125,836.505,0.033062499999999995,0.3,,0.00685
2024-12-14,212.92625,837.435,0.040562499999999974,0.35,,0.0066999999999999
2024-12-15,214.6375,843.2,0.038187499999999985,0.4,,0.00775
2024-12-16,212.75,839.255,0.03031249999999998,0.4499999999999999,,0.0118
2024-12-17,217.5725,846.9,0.030499999999999975,0.4499999999999999,,0.00965
2024-12-18,219.87375,851.7,0.0245,0.65,,0.0189
2024-12-19,176.935,669.3,0.014375,0.7,,0.0192
2024-12-20,229.5125,859.45,0.015125,0.45,,0.01755
2024-12-21,216.19125,843.15,0.031374999999999986,0.3,,0.0084
2024-12-22,217.58625,843.1,0.029312499999999974,0.35,,0.0072
2024-12-23,214.31875,838.635,0.024999999999999998,0.55,,0.01705
2024-12-24,212.04875,837.355,0.035312500000000004,0.3,,0.00735
2024-12-25,215.80125,844.4,0.0348125,0.25,,0.0078
2024-12-26,211.52375,836.45,0.029249999999999988,0.3,,0.0081
2024-12-27,214.5375,838.72,0.029500000000000002,0.25,,0.00575
2024-12-28,213.0475,837.735,0.0269375,0.3,,0.0087
2024-12-29,211.63375,836.935,0.0363125,0.25,,0.0033
2024-12-30,212.81,839.3,0.0369375,0.25,,0.0066
2024-12-31,,,0.0274375,0.65,,0.0208
