datetime,pm25,pm10,o3,co,so2,no2
2024-07-25,9.315,44.8,0.06018749999999996,,,0.0032
2024-07-26,8.905000000000001,49.2,0.05806249999999999,,,0.0032
2024-07-27,9.365,36.7,0.057624999999999954,,,0.0025
2024-07-28,10.115,32.4,0.05443749999999999,,,0.0033
2024-07-29,11.65,44.9,0.05731249999999999,,,0.0029
2024-07-30,13.1,42.2,0.0628125,,,0.0025
2024-07-31,10.22,34.1,0.06306250000000001,,,0.0035
2024-08-01,16.05,76.4,0.06524999999999997,,,0.0039
2024-08-02,10.745,49.9,0.07693749999999999,,,0.0066
2024-08-03,14.15,55.7,0.0689375,,,0.0041
2024-08-04,10.895,32.3,0.07375000000000001,,,0.003
2024-08-05,15.5,57.3,0.06875,,,0.0031
2024-08-06,16.55,56.2,0.0681875,,,0.0039
2024-08-07,17.85,63.3,0.069875,,,0.004
2024-08-08,13.25,62.2,0.07050000000000001,,,0.0035
2024-08-09,17.15,65.8,0.0684375,,,0.004
2024-08-10,11.765,52.6,0.06656250000000001,,,0.0035
2024-08-11,9.685,37.0,0.066,,,0.003
2024-08-12,9.315,61.8,0.057124999999999995,,,0.0027
2024-08-13,7.07,53.7,0.05306249999999998,,,0.0034
2024-08-14,8.620000000000001,68.9,0.0529375,,,0.0032
2024-08-15,3.9175,19.526666666666667,0.051500000000000004,,,0.0028
2024-08-16,7.7475,23.28,0.049125,,,0.0034
2024-08-17,6.0025,21.296666666666667,0.052000000000000005,,,0.0029
2024-08-18,4.3975,12.613333333333337,0.0465625,,,0.0031
2024-08-19,7.4775,29.27,0.051125000000000004,,,0.0031
2024-08-20,8.4325,28.126666666666665,0.05918749999999999,,,0.0037
2024-08-21,7.9325,25.31,0.06237499999999999,,,0.0036
2024-08-22,6.9675,28.516666666666666,0.05768749999999999,,,0.0025
2024-08-23,9.2325,26.22666666666667,0.05443749999999995,,,0.0031
2024-08-24,9.7475,25.266666666666666,0.04287499999999999,,,0.0025
2024-08-25,10.455,19.23333333333333,0.043750000000000004,,,0.0028
2024-08-26,15.425,38.93333333333333,0.056875,,,0.0046
2024-08-27,17.225,46.833333333333336,0.0660625,,,0.0045
2024-08-28,15.3,43.7,0.0695625,,,0.0047
2024-08-29,12.675,32.233333333333334,0.07837499999999999,,,0.0085
2024-08-30,16.975,41.73333333333333,0.06775,,,
