STATION,DATE,NAME,TEMP,DEWP,STP,VISIB,WDSP,MXSPD,MAX,MIN,PRCP,MONTH,AQI
72494693232,2024-12-20,"SAN JOSE REID HILLVIEW AIRPORT, CA US",50.1,45.2,999.9,6.5,1.5,8.0,57.2,42.8,0.0,12,84.0
72494693232,2024-12-21,"SAN JOSE REID HILLVIEW AIRPORT, CA US",58.0,48.6,999.9,8.5,6.2,11.1,64.4,51.8,0.0,12,95.0
72494693232,2024-12-22,"SAN JOSE REID HILLVIEW AIRPORT, CA US",60.7,55.2,999.9,7.7,3.3,6.0,68.0,55.4,0.0,12,93.0
72494693232,2024-12-23,"SAN JOSE REID HILLVIEW AIRPORT, CA US",64.7,56.6,999.9,10.0,3.1,11.1,73.4,57.2,0.0,12,89.0
72494693232,2024-12-24,"SAN JOSE REID HILLVIEW AIRPORT, CA US",57.2,52.5,999.9,9.5,3.8,7.0,66.2,51.8,0.0,12,47.0
72494693232,2024-12-25,"SAN JOSE REID HILLVIEW AIRPORT, CA US",51.1,43.5,999.9,10.0,1.6,7.0,55.4,44.6,0.0,12,75.0
72494693232,2024-12-26,"SAN JOSE REID HILLVIEW AIRPORT, CA US",56.1,47.5,999.9,9.7,5.1,12.0,62.6,51.8,0.0,12,62.0
72494693232,2024-12-27,"SAN JOSE REID HILLVIEW AIRPORT, CA US",59.5,54.4,999.9,9.3,4.8,8.9,62.6,55.4,0.0,12,57.0
72494693232,2024-12-28,"SAN JOSE REID HILLVIEW AIRPORT, CA US",58.3,52.3,999.9,9.5,0.5,4.1,66.2,51.8,0.0,12,68.0
72494693232,2024-12-29,"SAN JOSE REID HILLVIEW AIRPORT, CA US",60.2,54.4,999.9,8.5,5.0,11.1,64.4,57.2,0.0,12,70.0
72494693232,2024-12-30,"SAN JOSE REID HILLVIEW AIRPORT, CA US",53.5,45.5,999.9,10.0,4.7,14.0,59.0,48.2,0.0,12,45.0
72494693232,2024-12-31,"SAN JOSE REID HILLVIEW AIRPORT, CA US",49.5,36.7,999.9,10.0,2.2,8.9,57.2,37.4,0.0,12,22.0
